"stid","seq","income_ratio","treatment","expunge","white","female","age_enroll","unemploy_lag","local_unemploy","ps_employed","married","dependent","year","pe_income_avg"
198,-6,1.12688005628805,0,0,1,0,29,0,3.5,1,0,1,2019,12993.87625
198,-2,0.996407057516805,0,0,1,0,29,0,9.1,1,0,0,2020,12993.87625
198,-5,1.02926946068153,0,0,1,0,29,0,2.966666667,1,0,1,2019,12993.87625
198,2,0.968257643672726,0,0,1,0,29,0,4.633333333,1,0,1,2021,12993.87625
198,-1,0.98956383396371,0,0,1,0,29,0,6.533333333,1,0,0,2020,12993.87625
198,-3,0.843559672965178,0,0,1,0,29,0,14.46666667,1,0,0,2020,12993.87625
198,6,1.01164269591993,0,0,1,0,29,0,3.333333333,1,0,1,2022,12993.87625
198,0,0.895371002167271,0,0,1,0,29,0,5.7,1,0,1,2021,12993.87625
198,1,0.923414981730336,0,0,1,0,29,0,5.066666667,1,0,1,2021,12993.87625
198,5,0.910047915840356,0,0,1,0,29,0,2.966666667,1,0,1,2022,12993.87625
198,7,0.903534847809559,0,0,1,0,29,0,2.866666667,1,0,1,2022,12993.87625
198,4,0.901551605895893,0,0,1,0,29,0,3.366666667,1,0,1,2022,12993.87625
198,3,1.08625784395938,0,0,1,0,29,0,3.066666667,1,0,1,2021,12993.87625
199,-8,0.888453023779263,0,0,1,0,58,,2.633333333,1,0,0,2019,43532.83625
199,-7,0.959318151479275,0,0,1,0,58,0,2.3,1,0,0,2019,43532.83625
199,-6,0.769558404318303,0,0,1,0,58,0,2.633333333,1,0,0,2019,43532.83625
199,-5,1.85180077716622,0,0,1,0,58,0,2.133333333,1,0,0,2019,43532.83625
199,-4,0.929210074154082,0,0,1,0,58,0,2.566666667,1,0,0,2020,43532.83625
199,-3,0.793490683713492,0,0,1,0,58,0,5.2,1,0,0,2020,43532.83625
199,-2,0.793490683713492,0,0,1,0,58,0,3.8,1,0,0,2020,43532.83625
199,-1,1.01467820167587,0,0,1,0,58,0,2.866666667,1,0,0,2020,43532.83625
199,0,0.793976064447214,0,0,1,0,58,0,2.733333333,1,0,0,2021,43532.83625
199,1,0.79374635278904,0,0,1,0,58,0,2.533333333,1,0,0,2021,43532.83625
199,2,0.793740609997585,0,0,1,0,58,0,2.733333333,1,0,0,2021,43532.83625
199,3,1.45023608472099,0,0,1,0,58,0,1.7,1,0,0,2021,43532.83625
199,4,0.908348580205362,0,0,1,0,58,0,1.933333333,1,0,0,2022,43532.83625
199,5,0.817842646308165,0,0,1,0,58,0,2.066666667,1,0,0,2022,43532.83625
199,6,0.817842646308165,0,0,1,0,58,0,2.533333333,1,0,0,2022,43532.83625
199,7,1.98206290774358,0,0,1,0,58,0,2.033333333,1,0,0,2022,43532.83625
200,5,1.36443381643298,1,1,0,0,34,0,3.333333333,0,0,0,2022,10762.9625
200,-6,0.797922505072372,1,0,0,0,34,0,2.966666667,0,0,0,2019,10762.9625
200,3,0.926592469313165,1,1,0,0,34,0,3.366666667,0,0,0,2022,10762.9625
200,-4,1.26208838876843,1,0,0,0,34,0,14.46666667,0,0,0,2020,10762.9625
200,-8,0.710480037443223,1,0,0,0,34,,3.233333333,0,0,0,2019,10762.9625
200,-7,0.694756671316099,1,0,0,0,34,0,3.5,0,0,0,2019,10762.9625
200,-5,0.674350579591818,1,0,0,0,34,0,3.7,0,0,0,2020,10762.9625
200,2,1.39273643292913,1,1,0,0,34,0,3.066666667,0,0,0,2021,10762.9625
200,-3,1.33894733908067,1,0,0,0,34,0,9.1,0,0,0,2020,10762.9625
200,4,1.10880066710258,1,1,0,0,34,0,2.966666667,0,0,0,2022,10762.9625
200,-2,1.27639950431863,1,0,0,0,34,0,6.533333333,0,0,0,2020,10762.9625
200,-1,1.24505497440877,1,0,0,0,34,0,5.7,0,0,0,2021,10762.9625
200,0,1.01951391171343,1,0,0,0,34,0,5.066666667,0,0,0,2021,10762.9625
200,7,0,1,1,0,0,34,0,3.266666667,0,0,0,2023,10762.9625
200,1,1.31953353920912,1,1,0,0,34,0,4.633333333,0,0,0,2021,10762.9625
200,6,1.52630839325139,1,1,0,0,34,0,2.866666667,0,0,0,2022,10762.9625
201,-8,0.96463768115942,1,0,0,0,57,,2.255555556,1,1,1,2019,10781.25
201,-7,0.96463768115942,1,0,0,0,57,0,2.666666667,1,1,1,2019,10781.25
201,-6,0.96463768115942,1,0,0,0,57,0,2.111111111,1,1,1,2019,10781.25
201,-5,1.0063768115942,1,0,0,0,57,0,2.5,1,1,1,2020,10781.25
201,-4,1.02492753623188,1,0,0,0,57,0,3.622222222,1,1,1,2020,10781.25
201,-3,1.02492753623188,1,0,0,0,57,0,3.133333333,1,1,1,2020,10781.25
201,-2,1.10376811594203,1,0,0,0,57,0,2.344444444,1,1,1,2020,10781.25
201,-1,0.946086956521739,1,0,0,0,57,0,2.222222222,1,1,1,2021,10781.25
201,0,1.02492753623188,1,0,0,0,57,0,2.188888889,1,1,1,2021,10781.25
201,1,1.04811594202899,1,0,0,0,57,0,2.633333333,1,1,1,2021,10781.25
201,2,1.16869565217391,1,0,0,0,57,0,1.666666667,1,1,1,2021,10781.25
201,3,1.00173913043478,1,1,0,0,57,0,2.255555556,1,1,1,2022,10781.25
201,4,1.08521739130435,1,1,0,0,57,0,2.288888889,1,1,1,2022,10781.25
201,5,1.2104347826087,1,1,0,0,57,0,2.855555556,1,1,1,2022,10781.25
201,6,1.14550724637681,1,1,0,0,57,0,2.333333333,1,1,1,2022,10781.25
201,7,0,1,1,0,0,57,0,2.588888889,1,1,1,2023,10781.25
202,-8,0.864701797998307,1,0,1,0,35,,2.466666667,1,0,0,2019,14976.44625
202,-7,0.951975506205285,1,0,1,0,35,0,2.633333333,1,0,0,2019,14976.44625
202,-6,0.865125797116255,1,0,1,0,35,0,2.433333333,1,0,0,2019,14976.44625
202,-5,0.721733301717021,1,0,1,0,35,0,3.266666667,1,0,0,2020,14976.44625
202,-4,1.00981365989946,1,0,1,0,35,0,3.4,1,0,0,2020,14976.44625
202,-3,1.33947397567697,1,0,1,0,35,0,2.633333333,1,0,0,2020,14976.44625
202,-2,1.23886466056659,1,0,1,0,35,0,1.666666667,1,0,0,2020,14976.44625
202,-1,1.00831130082011,1,0,1,0,35,0,2.033333333,1,0,0,2021,14976.44625
202,0,0.980397469125895,1,0,1,0,35,0,2.166666667,1,0,0,2021,14976.44625
202,1,1.05588934357508,1,1,1,0,35,0,2.4,1,0,0,2021,14976.44625
202,2,1.11665476047096,1,1,1,0,35,0,1.466666667,1,0,0,2021,14976.44625
202,3,0.886757096998228,1,1,1,0,35,0,1.766666667,1,0,0,2022,14976.44625
202,4,1.25312304980229,1,1,1,0,35,0,2.066666667,1,0,0,2022,14976.44625
202,5,1.09752205066673,1,1,1,0,35,0,2.6,1,0,0,2022,14976.44625
202,6,1.21237573299474,1,1,1,0,35,0,2.366666667,1,0,0,2022,14976.44625
202,7,0,1,1,1,0,35,0,2.6,1,0,0,2023,14976.44625
203,-3,6.39102169301307,1,0,1,0,43,0,3.633333333,0,0,0,2020,73.065
203,-2,0,1,0,1,0,43,0,2.3,0,0,0,2020,73.065
203,-1,0,1,0,1,0,43,1,2.166666667,0,0,0,2021,73.065
203,0,19.2157667830014,1,0,1,0,43,1,2.466666667,0,0,0,2021,73.065
203,1,0,1,0,1,0,43,0,2.733333333,0,0,0,2021,73.065
203,2,0,1,0,1,0,43,1,1.6,0,0,0,2021,73.065
203,3,8.00862245945391,1,1,1,0,43,1,1.933333333,0,0,0,2022,73.065
203,4,35.405734619859,1,1,1,0,43,0,2.2,0,0,0,2022,73.065
203,5,38.2885102306166,1,1,1,0,43,0,2.833333333,0,0,0,2022,73.065
203,6,39.3331964688976,1,1,1,0,43,0,2.166666667,0,0,0,2022,73.065
203,7,0,1,1,1,0,43,0,2.833333333,0,0,0,2023,73.065
203,-8,0,1,0,1,0,43,,2.333333333,0,0,0,2019,73.065
203,-7,0,1,0,1,0,43,1,2.533333333,0,0,0,2019,73.065
203,-6,0,1,0,1,0,43,1,2.2,0,0,0,2019,73.065
203,-5,0.903305276123999,1,0,1,0,43,1,2.433333333,0,0,0,2020,73.065
203,-4,0.70567303086293,1,0,1,0,43,0,4.533333333,0,0,0,2020,73.065
204,-8,0.605818888259639,0,0,0,0,50,,2.466666667,0,0,0,2019,6937.717
204,-7,2.21876303112393,0,0,0,0,50,0,2.8,0,0,0,2019,6937.717
204,-6,1.1290673862886,0,0,0,0,50,0,2.166666667,0,0,0,2019,6937.717
204,-5,0.0818713129982096,0,0,0,0,50,0,2.5,0,0,0,2020,6937.717
204,-4,1.11196954271845,0,0,0,0,50,0,7.233333333,0,0,0,2020,6937.717
204,-3,0.972942540031541,0,0,0,0,50,0,5.166666667,0,0,0,2020,6937.717
204,-2,0.416028212162589,0,0,0,0,50,0,3.133333333,0,0,0,2020,6937.717
204,-1,1.46353908641704,0,0,0,0,50,1,3.2,0,0,0,2021,6937.717
204,0,1.42239053567622,0,0,0,0,50,1,2.8,0,0,0,2021,6937.717
204,1,1.08839146941278,0,0,0,0,50,1,3,0,0,0,2021,6937.717
204,2,0,0,0,0,0,50,1,1.866666667,0,0,0,2021,6937.717
204,3,0,0,0,0,0,50,1,2.366666667,0,0,0,2022,6937.717
204,4,0,0,0,0,0,50,1,2.333333333,0,0,0,2022,6937.717
204,5,0,0,0,0,0,50,1,3,0,0,0,2022,6937.717
204,6,0,0,0,0,0,50,1,2.4,0,0,0,2022,6937.717
204,7,0,0,0,0,0,50,1,2.666666667,0,0,0,2023,6937.717
205,6,0,1,1,1,1,26,1,2.4,1,0,1,2022,4744.6525
205,2,0,1,1,1,1,26,0,1.866666667,1,1,1,2021,4744.6525
205,-3,1.20560778687164,1,0,1,1,26,0,5.166666667,1,0,1,2020,4744.6525
205,1,0.582369309448901,1,1,1,1,26,0,3,1,1,1,2021,4744.6525
205,-2,1.32309162789056,1,0,1,1,26,0,3.133333333,1,0,1,2020,4744.6525
205,-8,0.788972427380087,1,0,1,1,26,,2.466666667,1,0,1,2019,4744.6525
205,-1,0.636090841215453,1,0,1,1,26,0,3.2,1,1,1,2021,4744.6525
205,-4,1.26050959474904,1,0,1,1,26,0,7.233333333,1,0,1,2020,4744.6525
205,7,0,1,1,1,1,26,1,2.666666667,1,0,1,2023,4744.6525
205,-5,0.759847006709132,1,0,1,1,26,0,2.5,1,0,1,2020,4744.6525
205,5,0,1,1,1,1,26,1,3,1,0,1,2022,4744.6525
205,-6,1.01448946998753,1,0,1,1,26,0,2.166666667,1,0,1,2019,4744.6525
205,0,1.18232262531344,1,0,1,1,26,0,2.8,1,1,1,2021,4744.6525
205,-7,1.01139124519657,1,0,1,1,26,0,2.8,1,0,1,2019,4744.6525
205,4,0,1,1,1,1,26,1,2.333333333,1,0,1,2022,4744.6525
205,3,0,1,1,1,1,26,1,2.366666667,1,0,1,2022,4744.6525
206,7,0,1,1,0,0,34,0,3.266666667,0,0,0,2023,9045.656225
206,-3,0.870881205746905,1,0,0,0,34,0,9.1,0,0,0,2020,9045.656225
206,-2,0.647382550733626,1,0,0,0,34,1,6.533333333,0,0,0,2020,9045.656225
206,-1,0.547785243740014,1,0,0,0,34,1,5.7,0,0,0,2021,9045.656225
206,0,0,1,0,0,0,34,1,5.066666667,0,0,0,2021,9045.656225
206,1,0.696909084669531,1,1,0,0,34,1,4.633333333,0,0,0,2021,9045.656225
206,2,0,1,1,0,0,34,1,3.066666667,0,0,0,2021,9045.656225
206,3,0,1,1,0,0,34,1,3.366666667,0,0,0,2022,9045.656225
206,4,1.19710828387136,1,1,0,0,34,1,2.966666667,0,0,0,2022,9045.656225
206,5,1.36682399733801,1,1,0,0,34,0,3.333333333,0,0,0,2022,9045.656225
206,6,1.28560158718612,1,1,0,0,34,0,2.866666667,0,0,0,2022,9045.656225
206,-8,0.793515674425268,1,0,0,0,34,,3.233333333,0,0,0,2019,9045.656225
206,-7,1.5349676855534,1,0,0,0,34,0,3.5,0,0,0,2019,9045.656225
206,-6,1.54495922157378,1,0,0,0,34,0,2.966666667,0,0,0,2019,9045.656225
206,-5,1.22334408082151,1,0,0,0,34,0,3.7,0,0,0,2020,9045.656225
206,-4,0.837164248965254,1,0,0,0,34,0,14.46666667,0,0,0,2020,9045.656225
207,5,3.53776841483812,1,1,1,0,37,0,2.866666667,0,1,0,2022,2727.06375
207,-8,3.58183779165412,1,0,1,0,37,,2.966666667,0,1,0,2019,2727.06375
207,-3,1.06647671877858,1,0,1,0,37,0,4.866666667,0,0,0,2020,2727.06375
207,-2,0.927396728440983,1,0,1,0,37,0,3.466666667,0,0,0,2020,2727.06375
207,3,3.33677201348887,1,0,1,0,37,0,2.5,0,1,0,2022,2727.06375
207,4,3.7595564093432,1,0,1,0,37,0,2.333333333,0,1,0,2022,2727.06375
207,0,2.25026642666494,1,0,1,0,37,0,2.7,0,0,0,2021,2727.06375
207,-4,0.0397863819648514,1,0,1,0,37,1,6.5,0,0,0,2020,2727.06375
207,-5,0,1,0,1,0,37,1,3,0,0,0,2020,2727.06375
207,1,3.00320078692696,1,0,1,0,37,0,3.033333333,0,0,0,2021,2727.06375
207,2,3.67239306378518,1,0,1,0,37,0,2,0,0,0,2021,2727.06375
207,-1,0.569447633924949,1,0,1,0,37,0,3.266666667,0,0,0,2021,2727.06375
207,6,3.91995603329772,1,1,1,0,37,0,2.166666667,0,1,0,2022,2727.06375
207,7,0,1,1,1,0,37,0,3.033333333,0,1,0,2023,2727.06375
207,-6,0,1,0,1,0,37,0,2.466666667,0,1,0,2019,2727.06375
207,-7,1.81505474523652,1,0,1,0,37,0,3,0,1,0,2019,2727.06375
208,2,0.739288901609732,0,0,1,0,45,0,3.066666667,1,0,1,2021,4253.73625
208,4,0.837181665882552,0,0,1,0,45,0,2.966666667,1,0,1,2022,4253.73625
208,7,0,0,0,1,0,45,0,3.266666667,1,0,1,2023,4253.73625
208,1,1.52385329485344,0,0,1,0,45,0,4.633333333,1,0,1,2021,4253.73625
208,6,1.96193640355582,0,0,1,0,45,0,2.866666667,1,0,1,2022,4253.73625
208,-6,0.647520165360511,0,0,1,0,45,0,2.966666667,1,0,1,2019,4253.73625
208,0,1.50076535657329,0,0,1,0,45,0,5.066666667,1,0,1,2021,4253.73625
208,-1,1.49590374814612,0,0,1,0,45,0,5.7,1,0,1,2021,4253.73625
208,-4,1.35001788133902,0,0,1,0,45,0,14.46666667,1,0,1,2020,4253.73625
208,-7,0.655365033504369,0,0,1,0,45,0,3.5,1,0,1,2019,4253.73625
208,3,0.109701206792029,0,0,1,0,45,0,3.366666667,1,0,1,2022,4253.73625
208,-2,1.38681141784472,0,0,1,0,45,0,6.533333333,1,0,1,2020,4253.73625
208,-5,0.634792530919142,0,0,1,0,45,0,3.7,1,0,1,2020,4253.73625
208,-3,1.17237405116502,0,0,1,0,45,0,9.1,1,0,1,2020,4253.73625
208,-8,0.657215171721096,0,0,1,0,45,,3.233333333,1,0,1,2019,4253.73625
208,5,1.0681950485294,0,0,1,0,45,0,3.333333333,1,0,1,2022,4253.73625
209,-3,1.07901359866479,1,0,1,0,43,1,9.1,0,1,1,2020,11485.897875
209,-2,0.924209854164318,1,0,1,0,43,0,6.533333333,0,1,1,2020,11485.897875
209,-1,1.07824482985837,1,0,1,0,43,0,5.7,0,1,1,2021,11485.897875
209,0,0.804612760846091,1,0,1,0,43,0,5.066666667,0,1,1,2021,11485.897875
209,1,1.24233126180395,1,0,1,0,43,0,4.633333333,0,1,1,2021,11485.897875
209,2,1.24233126180395,1,0,1,0,43,0,3.066666667,0,1,1,2021,11485.897875
209,3,1.19450130493172,1,1,1,0,43,0,3.366666667,0,1,1,2022,11485.897875
209,4,1.24675668857973,1,1,1,0,43,0,2.966666667,0,1,1,2022,11485.897875
209,5,1.2295111930899,1,1,1,0,43,0,3.333333333,0,1,1,2022,11485.897875
209,6,1.47170645115979,1,1,1,0,43,0,2.866666667,0,1,1,2022,11485.897875
209,-8,0.803661159141205,1,0,1,0,43,,3.233333333,0,1,1,2019,11485.897875
209,-7,0.98448376635945,1,0,1,0,43,0,3.5,0,1,1,2019,11485.897875
209,-6,0.843841735794643,1,0,1,0,43,0,2.966666667,0,1,1,2019,11485.897875
209,-5,1.08986342523962,1,0,1,0,43,0,3.7,0,1,1,2020,11485.897875
209,-4,1.19668136958775,1,0,1,0,43,0,14.46666667,0,1,1,2020,11485.897875
209,7,0,1,1,1,0,43,0,3.266666667,0,1,1,2023,11485.897875
211,-1,6.02871886799035,0,0,0,0,43,0,5.7,1,0,0,2021,931.6175
211,0,7.41882800612912,0,0,0,0,43,0,5.066666667,1,0,0,2021,931.6175
211,-2,1.97128113200965,0,0,0,0,43,1,6.533333333,1,0,0,2020,931.6175
211,-7,0,0,0,0,0,43,1,3.5,1,0,0,2019,931.6175
211,1,4.6887912689489,0,0,0,0,43,0,4.633333333,1,0,0,2021,931.6175
211,3,5.08081911299433,0,0,0,0,43,0,3.366666667,1,0,0,2022,931.6175
211,2,6.96459652164112,0,0,0,0,43,0,3.066666667,1,0,0,2021,931.6175
211,-8,0,0,0,0,0,43,,3.233333333,1,0,0,2019,931.6175
211,6,4.58358714815898,0,0,0,0,43,0,2.866666667,1,0,0,2022,931.6175
211,-4,0,0,0,0,0,43,1,14.46666667,1,0,0,2020,931.6175
211,-6,0,0,0,0,0,43,1,2.966666667,1,0,0,2019,931.6175
211,-5,0,0,0,0,0,43,1,3.7,1,0,0,2020,931.6175
211,4,8.85649958271501,0,0,0,0,43,0,2.966666667,1,0,0,2022,931.6175
211,-3,0,0,0,0,0,43,1,9.1,1,0,0,2020,931.6175
211,7,0,0,0,0,0,43,0,3.266666667,1,0,0,2023,931.6175
211,5,8.57917546632604,0,0,0,0,43,0,3.333333333,1,0,0,2022,931.6175
212,2,3.86049090421489,0,0,1,1,33,0,3.066666667,1,0,0,2021,1971.98755
212,4,1.26523111162644,0,0,1,1,33,0,2.966666667,1,0,0,2022,1971.98755
212,3,3.48651795494348,0,0,1,1,33,0,3.366666667,1,0,0,2022,1971.98755
212,0,1.42713882752455,0,0,1,1,33,0,5.066666667,1,0,0,2021,1971.98755
212,-7,0.0984387553562394,0,0,1,1,33,0,3.5,1,0,0,2019,1971.98755
212,7,0,0,0,1,1,33,0,3.266666667,1,0,0,2023,1971.98755
212,1,1.30287333710601,0,0,1,1,33,0,4.633333333,1,0,0,2021,1971.98755
212,-8,0.427984446453529,0,0,1,1,33,,3.233333333,1,0,0,2019,1971.98755
212,5,3.97801700117224,0,0,1,1,33,0,3.333333333,1,0,0,2022,1971.98755
212,-2,0.951098803843868,0,0,1,1,33,0,6.533333333,1,0,0,2020,1971.98755
212,-5,0.479800189407889,0,0,1,1,33,0,3.7,1,0,0,2020,1971.98755
212,-3,2.42135149382662,0,0,1,1,33,0,9.1,1,0,0,2020,1971.98755
212,6,0.325641001131067,0,0,1,1,33,0,2.866666667,1,0,0,2022,1971.98755
212,-1,0.650044671935175,0,0,1,1,33,0,5.7,1,0,0,2021,1971.98755
212,-4,1.75105567983936,0,0,1,1,33,0,14.46666667,1,0,0,2020,1971.98755
212,-6,1.22022575649628,0,0,1,1,33,0,2.966666667,1,0,0,2019,1971.98755
213,-8,1.12137379632611,0,0,1,1,37,,3.266666667,0,0,0,2019,6257.405
213,-7,1.04508498331177,0,0,1,1,37,0,3.511111111,0,0,0,2019,6257.405
213,-6,0.466252384175229,0,0,1,1,37,0,3.133333333,0,0,0,2019,6257.405
213,-5,0.89694689731606,0,0,1,1,37,0,3.933333333,0,0,0,2020,6257.405
213,-4,1.24632655230083,0,0,1,1,37,0,8.144444444,0,0,0,2020,6257.405
213,-3,1.37426936565557,0,0,1,1,37,0,5.111111111,0,0,0,2020,6257.405
213,-2,1.04415168907878,0,0,1,1,37,0,3.766666667,0,0,0,2020,6257.405
213,-1,0.805594331835641,0,0,1,1,37,0,3.733333333,0,0,0,2021,6257.405
213,0,0.923772714088348,0,0,1,1,37,0,3.2,0,0,0,2021,6257.405
213,1,1.13866371123493,0,0,1,1,37,0,3.3,0,0,0,2021,6257.405
213,2,1.12149365431836,0,0,1,1,37,0,2.277777778,0,0,0,2021,6257.405
213,3,0.940824511119226,0,0,1,1,37,0,3.022222222,0,0,0,2022,6257.405
213,4,0.961714960115255,0,0,1,1,37,0,2.655555556,0,0,0,2022,6257.405
213,5,0.740693626191688,0,0,1,1,37,0,3.1,0,0,0,2022,6257.405
213,6,0,0,0,1,1,37,0,2.644444444,0,0,0,2022,6257.405
213,7,0,0,0,1,1,37,1,3.4,0,0,0,2023,6257.405
214,0,1.21162740756198,1,0,1,0,26,0,3.444444444,1,1,1,2021,9872.02
214,1,1.64419845178596,1,1,1,0,26,0,3.455555556,1,1,1,2021,9872.02
214,-1,0.627801604940022,1,0,1,0,26,0,4.133333333,1,1,1,2021,9872.02
214,3,1.99790417766577,1,1,1,0,26,0,2.988888889,1,1,1,2022,9872.02
214,-2,1.39762075036315,1,0,1,0,26,0,4.2,1,1,1,2020,9872.02
214,2,1.77538943397603,1,1,1,0,26,0,2.388888889,1,1,1,2021,9872.02
214,6,1.40569002088732,1,1,1,0,26,0,2.666666667,1,1,1,2022,9872.02
214,7,0,1,1,1,0,26,0,3.333333333,1,1,1,2023,9872.02
214,-3,1.2029817605718,1,0,1,0,26,0,5.833333333,1,1,1,2020,9872.02
214,-4,1.12006256065121,1,0,1,0,26,0,8.755555556,1,1,1,2020,9872.02
214,-6,0.778957092874609,1,0,1,0,26,0,3.055555556,1,1,1,2019,9872.02
214,5,1.34842311907796,1,1,1,0,26,0,3.077777778,1,1,1,2022,9872.02
214,-5,0.94184472883969,1,0,1,0,26,0,3.844444444,1,1,1,2020,9872.02
214,-7,0.854665002704614,1,0,1,0,26,0,3.6,1,1,1,2019,9872.02
214,-8,1.0760664990549,1,0,1,0,26,,3.322222222,1,1,1,2019,9872.02
214,4,0.854634613787249,1,1,1,0,26,0,2.633333333,1,1,1,2022,9872.02
215,0,2.04619068811325,0,0,0,0,50,0,5.066666667,1,0,0,2021,2949.1875
215,1,2.17031979146799,0,0,0,0,50,0,4.633333333,1,0,0,2021,2949.1875
215,2,2.62984974675228,0,0,0,0,50,0,3.066666667,1,0,0,2021,2949.1875
215,3,1.6369525504906,0,0,0,0,50,0,3.366666667,1,0,0,2022,2949.1875
215,4,2.06946489499226,0,0,0,0,50,0,2.966666667,1,0,0,2022,2949.1875
215,5,2.30997859579969,0,0,0,0,50,0,3.333333333,1,0,0,2022,2949.1875
215,6,2.99574035221565,0,0,0,0,50,0,2.866666667,1,0,0,2022,2949.1875
215,7,0,0,0,0,0,50,0,3.266666667,1,0,0,2023,2949.1875
215,-8,0,0,0,0,0,50,,3.233333333,1,0,0,2019,2949.1875
215,-7,0,0,0,0,0,50,1,3.5,1,0,0,2019,2949.1875
215,-6,0,0,0,0,0,50,1,2.966666667,1,0,0,2019,2949.1875
215,-5,0,0,0,0,0,50,1,3.7,1,0,0,2020,2949.1875
215,-4,1.95816644414775,0,0,0,0,50,1,14.46666667,1,0,0,2020,2949.1875
215,-3,1.99919469345371,0,0,0,0,50,0,9.1,1,0,0,2020,2949.1875
215,-2,2.48916015004132,0,0,0,0,50,0,6.533333333,1,0,0,2020,2949.1875
215,-1,1.55347871235722,0,0,0,0,50,0,5.7,1,0,0,2021,2949.1875
216,7,0,0,0,1,0,43,0,3.111111111,1,0,0,2023,9040.85625
216,-8,0.827921580989632,0,0,1,0,43,,2.955555556,1,0,0,2019,9040.85625
216,-7,0.968309832378985,0,0,1,0,43,0,3.255555556,1,0,0,2019,9040.85625
216,-6,0.960873589821761,0,0,1,0,43,0,2.566666667,1,0,0,2019,9040.85625
216,-5,1.32740966874681,0,0,1,0,43,0,3.177777778,1,0,0,2020,9040.85625
216,-4,0.864995503053154,0,0,1,0,43,0,7.455555556,1,0,0,2020,9040.85625
216,-3,1.02533872275649,0,0,1,0,43,0,5.533333333,1,0,0,2020,9040.85625
216,-2,1.13594771512931,0,0,1,0,43,0,3.7,1,0,0,2020,9040.85625
216,-1,0.889203387123869,0,0,1,0,43,0,3.511111111,1,0,0,2021,9040.85625
216,0,0.914767337441075,0,0,1,0,43,0,3.344444444,1,0,0,2021,9040.85625
216,1,1.08493374175704,0,0,1,0,43,0,3.5,1,0,0,2021,9040.85625
216,2,1.26511689642228,0,0,1,0,43,0,2.188888889,1,0,0,2021,9040.85625
216,3,0.914767337441075,0,0,1,0,43,0,2.733333333,1,0,0,2022,9040.85625
216,4,1.08690811227089,0,0,1,0,43,0,2.633333333,1,0,0,2022,9040.85625
216,5,0.724389351948827,0,0,1,0,43,0,3.3,1,0,0,2022,9040.85625
216,6,1.28137310003132,0,0,1,0,43,0,2.677777778,1,0,0,2022,9040.85625
217,-8,0,0,0,0,0,35,,2.666666667,1,0,0,2019,3634.215
217,-7,0,0,0,0,0,35,1,3,1,0,0,2019,3634.215
217,-6,0,0,0,0,0,35,1,2.4,1,0,0,2019,3634.215
217,-5,0,0,0,0,0,35,1,2.766666667,1,0,0,2020,3634.215
217,-4,1.79113783857037,0,0,0,0,35,1,8.7,1,0,0,2020,3634.215
217,-3,2.07825073640387,0,0,0,0,35,0,5.3,1,0,0,2020,3634.215
217,-2,2.0953823590514,0,0,0,0,35,0,3.566666667,1,0,0,2020,3634.215
217,-1,2.03522906597436,0,0,0,0,35,0,3.333333333,1,0,0,2021,3634.215
217,0,2.41623019001352,0,0,0,0,35,0,3.033333333,1,0,0,2021,3634.215
217,1,0.95706775741116,0,0,0,0,35,0,3.033333333,1,0,0,2021,3634.215
217,2,0.51046236945255,0,0,0,0,35,0,1.933333333,1,0,0,2021,3634.215
217,3,1.04832542928803,0,0,0,0,35,0,2.333333333,1,0,0,2022,3634.215
217,4,0.0719522647944604,0,0,0,0,35,0,2.2,1,0,0,2022,3634.215
217,5,0.0650071611063187,0,0,0,0,35,0,2.7,1,0,0,2022,3634.215
217,6,0.438529366039158,0,0,0,0,35,0,2.3,1,0,0,2022,3634.215
217,7,0,0,0,0,0,35,0,2.766666667,1,0,0,2023,3634.215
219,-8,0.939732016696685,0,0,0,0,51,,3.483333333,1,0,1,2019,6325.2075
219,-7,0.945297051519654,0,0,0,0,51,0,3.116666667,1,0,1,2019,6325.2075
219,-6,1.03760074274243,0,0,0,0,51,0,3.883333333,1,0,0,2020,6325.2075
219,-5,1.01286479534466,0,0,0,0,51,0,8.3,1,0,0,2020,6325.2075
219,-4,1.0408512289913,0,0,0,0,51,0,5.1,1,0,0,2020,6325.2075
219,-3,1.12541446268759,0,0,0,0,51,0,3.7,1,0,0,2020,6325.2075
219,-2,0.934160657970509,0,0,0,0,51,0,3.666666667,1,0,1,2021,6325.2075
219,-1,0.964079044047171,0,0,0,0,51,0,3.2,1,0,1,2021,6325.2075
219,0,0.932320402137005,0,0,0,0,51,0,3.3,1,0,1,2021,6325.2075
219,1,0.994275681864982,0,0,0,0,51,0,2.216666667,1,0,1,2021,6325.2075
219,2,0.801617970635746,0,0,0,0,51,0,3,1,0,1,2022,6325.2075
219,3,3.97619366637379,0,0,0,0,51,0,2.666666667,1,0,1,2022,6325.2075
219,4,3.65236713578171,0,0,0,0,51,0,3.083333333,1,0,1,2022,6325.2075
219,5,3.03707348731247,0,0,0,0,51,0,2.583333333,1,0,1,2022,6325.2075
219,6,0,0,1,0,0,51,0,3.383333333,1,0,1,2023,6325.2075
219,7,0,0,1,0,0,51,1,2.95,1,0,1,2023,6325.2075
220,4,1.40230732673134,1,1,1,0,57,0,3.333333333,0,1,0,2022,6152.823875
220,1,1.14148724921855,1,0,1,0,57,0,3.066666667,0,1,0,2021,6152.823875
220,0,1.13745332910248,1,0,1,0,57,1,4.633333333,0,1,0,2021,6152.823875
220,3,1.10760036991958,1,1,1,0,57,0,2.966666667,0,1,0,2022,6152.823875
